feature_16,feature_9,feature_17,feature_3,feature_2,feature_20,feature_1,feature_59,feature_55,feature_11,feature_4,feature_7,feature_23,feature_66,feature_21,feature_8,feature_6,feature_14,feature_10,feature_13,feature_19,feature_5,feature_22
0.0,0,0.0,1,0,0.0,0,0.0,0.436343,0,20,0,0.0,0.994995,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.710147,0,20,0,0.0,0.312403,0.0,0,43,0,0,0,0.0,4,0.0
0.0,0,0.0,1,0,0.0,0,0.0,0.8933770000000001,0,20,0,0.0,0.667089,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.302571,0,20,0,0.0,0.027042,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.463317,0,20,0,0.0,0.413188,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,20,0,0.0,0.284532,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.415706,0,20,0,0.0,0.705663,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,20,0,0.0,0.394073,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.906223,0,20,0,0.0,0.886443,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,20,0,0.0,0.046008,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.892294,0,20,0,0.0,0.089988,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.559869,0,20,0,0.0,0.946099,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.745192,0,20,0,0.0,0.321106,0.0,0,43,0,0,0,0.0,4,0.0
0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,20,0,0.0,0.656299,0.0,0,43,0,0,0,0.0,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.7209369999999999,0,20,7,1.0,0.998178,0.0625,5,34,0,0,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.726422,0.0625,5,34,0,0,0,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.000593,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.764968,0,20,7,1.0,0.917403,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.995181,0,20,7,1.0,0.976414,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.969589,0.0625,5,34,0,0,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.922799,0,20,7,1.0,0.00457,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.972264,0,20,7,1.0,0.005431,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.950606,0.0625,5,34,0,1,0,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,1.0,0,20,7,1.0,0.011797,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.824585,0.0625,5,34,0,1,0,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.999952,0,20,7,1.0,0.00737,0.0625,5,34,0,0,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.922527,0,20,7,1.0,0.992874,0.0625,5,34,0,1,0,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.992892,0,20,7,1.0,0.254471,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,0,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.8208290000000001,0.0625,5,34,0,1,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.923558,0,20,7,1.0,0.073492,0.0625,5,34,0,0,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.6980390000000001,0,20,7,1.0,0.990021,0.0625,5,34,0,0,1,0.125,4,0.0
1.0,1,0.0,1,0,0.375,3,0.0,0.0,0,20,7,1.0,0.963525,0.0625,5,34,0,0,0,0.125,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.813558,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.112676,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.517692,0,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.083333,0.0,1.0,4,25,1,0,0,0.0,4,0.0
1.0,1,0.0,1,0,0.5,2,0.0,0.0,0,20,5,0.5,0.3442409999999999,0.0,4,31,0,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,1.0,0.626926,1,20,5,0.5,0.99986,0.0,4,31,0,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,0.0,0.8577889999999999,0,20,5,0.5,0.010077,0.0,4,31,0,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,0.0,0.536086,0,20,5,0.5,0.0,0.0,4,31,0,1,1,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,0.0,0.0,0,20,5,0.5,0.0,0.0,4,31,0,1,1,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,0.0,0.539515,0,20,5,0.5,0.131428,0.0,4,31,0,1,1,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,1.0,0.714417,1,20,5,0.5,0.978081,0.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,0.0,0.950694,0,20,5,0.5,0.352929,0.0,4,31,0,1,1,0.0,4,1.0
1.0,1,0.0,1,0,0.5,2,1.0,0.0,1,20,5,0.5,0.575259,0.0,4,31,0,1,0,0.0,4,1.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,1.0,0.0,1,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.6887409999999999,0,9,4,0.0,0.4071,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.1046119999999999,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,4,0.0,0.0,1.0,4,31,0,0,0,0.0,4,1.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.005565,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.002463,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.370792,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.820299,0.25,0,36,0,0,1,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.5051100000000001,0,20,0,0.0,0.0310029999999999,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.5507569999999999,0,20,0,0.0,0.7700020000000001,0.25,0,36,0,0,0,1.0,4,0.0
1.0,0,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.976382,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.68791,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.783358,0,20,0,0.0,0.720819,0.25,0,36,0,0,1,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.938954,0.25,0,36,0,0,1,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.7093729999999999,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.386955,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.629171,0,20,0,0.0,0.600195,0.25,0,36,0,0,0,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.389002,0,20,0,0.0,0.170086,0.25,0,36,0,0,1,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.080225,0.25,0,36,0,0,1,1.0,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.909182,0,20,0,0.0,0.590441,0.25,0,36,0,0,0,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,0.0,0.0,0,20,0,1.0,0.0,0.333333,3,39,1,0,0,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,0.0,0.409223,0,20,0,1.0,0.794945,0.333333,3,39,0,0,0,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,0.0,0.484017,0,20,0,1.0,0.049688,0.333333,3,39,0,1,0,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,0.0,0.351594,0,20,0,1.0,0.089804,0.333333,3,39,1,0,1,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,0.0,0.441553,0,20,0,1.0,0.008037,0.333333,3,39,1,0,0,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,0.0,0.389528,0,20,0,1.0,0.0,0.333333,3,39,1,1,0,1.0,4,0.0
0.0,1,1.0,1,4,0.333333,0,1.0,0.395926,1,20,0,1.0,0.011934,0.333333,3,39,0,1,0,1.0,4,0.0
1.0,1,0.0,1,0,0.2222219999999999,2,0.0,0.834083,0,20,4,0.1111109999999999,0.747876,0.0,5,25,1,0,0,0.0,4,1.0
1.0,0,0.0,1,0,0.2222219999999999,2,1.0,0.935361,1,20,4,0.1111109999999999,0.268518,0.0,5,25,1,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,0.0,0.608229,0,20,4,0.1111109999999999,0.8849,0.0,5,25,1,0,1,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,1.0,0.752484,1,20,4,0.1111109999999999,0.2411,0.0,5,25,1,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,1.0,0.5938180000000001,1,20,4,0.1111109999999999,0.196156,0.0,5,25,1,0,0,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,0.0,0.8981399999999999,0,20,4,0.1111109999999999,0.57634,0.0,5,25,1,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,0.0,0.842474,0,20,4,0.1111109999999999,0.391718,0.0,5,25,1,1,1,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,1.0,0.5942029999999999,1,20,4,0.1111109999999999,0.00118,0.0,5,25,1,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,1.0,0.779013,1,20,4,0.1111109999999999,0.636599,0.0,5,25,1,1,0,0.0,4,1.0
1.0,1,0.0,1,0,0.2222219999999999,2,0.0,0.80865,0,20,4,0.1111109999999999,0.852477,0.0,5,25,1,0,1,0.0,4,1.0
0.0,1,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.469983,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.77156,0,9,2,1.0,0.565457,0.6,0,25,1,0,0,0.0,4,0.0
0.0,0,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.0035549999999999,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,0,0.25,0,0,0.2,0,0.0,0.7982279999999999,0,9,2,1.0,0.0928409999999999,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.995408,0,9,2,1.0,0.0,0.6,0,25,1,0,1,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.727412,0,9,2,1.0,0.03521,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.756205,0,9,2,1.0,0.017828,0.6,0,25,1,0,1,0.0,4,0.0
0.0,0,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.417363,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,0,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.35301,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.534172,0,9,2,1.0,0.153587,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.601803,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.730306,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.741187,0,9,2,1.0,0.129456,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.150426,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.540696,0,9,2,1.0,0.4185149999999999,0.6,0,25,1,0,0,0.0,4,0.0
0.0,0,0.25,0,0,0.2,0,0.0,0.0,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.367083,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
0.0,1,0.25,0,0,0.2,0,0.0,0.485034,0,9,2,1.0,0.0,0.6,0,25,1,0,0,0.0,4,0.0
1.0,1,0.091133,0,0,1.0,0,0.0,0.6196010000000001,0,9,0,0.0,0.573751,0.8,3,31,0,0,0,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.713726,0,9,0,0.0,0.018916,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,1.0,0.8314459999999999,1,9,0,0.0,0.647509,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.4364369999999999,0,9,0,0.0,0.391461,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.8930170000000001,0,9,0,0.0,0.129718,0.8,3,31,0,0,1,0.2,4,0.4
1.0,0,0.091133,0,0,1.0,0,0.0,0.539992,0,9,0,0.0,0.0033229999999999,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.419778,0,9,0,0.0,0.194079,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.720887,0,9,0,0.0,0.0,0.8,3,31,0,1,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,1.0,0.6830470000000001,1,9,0,0.0,0.0,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.772994,0,9,0,0.0,0.919583,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,1.0,0.699188,1,9,0,0.0,0.1147089999999999,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.7462340000000001,0,9,0,0.0,0.017259,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,1.0,0.830142,1,9,0,0.0,0.0,0.8,3,31,0,1,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,1.0,0.802951,1,9,0,0.0,0.001533,0.8,3,31,0,1,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.8834069999999999,0,9,0,0.0,0.048618,0.8,3,31,0,1,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,1.0,0.937124,1,9,0,0.0,0.027836,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.8799319999999999,0,9,0,0.0,0.016946,0.8,3,31,0,0,1,0.2,4,0.4
1.0,1,0.091133,0,0,1.0,0,0.0,0.713064,0,9,0,0.0,0.018165,0.8,3,31,0,0,1,0.2,4,0.4
1.0,0,0.2,0,3,0.2857139999999999,0,0.0,0.0,0,9,0,0.0,0.707201,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.0,0,9,0,0.0,0.795944,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.0,0,9,0,0.0,0.004032,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.473085,0,9,0,0.0,0.814425,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,0,0.2,0,3,0.2857139999999999,0,0.0,0.6152989999999999,0,9,0,0.0,0.1541809999999999,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.943178,0,9,0,0.0,0.055298,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.542611,0,9,0,0.0,0.138213,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.5060399999999999,0,9,0,0.0,7.6e-05,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.910987,0,9,0,0.0,0.321094,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.0,0,9,0,0.0,0.269935,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,0,0.2,0,3,0.2857139999999999,0,0.0,0.494881,0,9,0,0.0,0.012231,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.766868,0,9,0,0.0,0.024094,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.868547,0,9,0,0.0,0.000186,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,0,0.2,0,3,0.2857139999999999,0,0.0,0.533738,0,9,0,0.0,0.9813,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.474365,0,9,0,0.0,0.0601149999999999,1.0,6,43,0,1,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.545995,0,9,0,0.0,0.005927,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,0,0.2,0,3,0.2857139999999999,0,0.0,0.7356689999999999,0,9,0,0.0,0.406563,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,1,0.2,0,3,0.2857139999999999,0,0.0,0.346813,0,9,0,0.0,0.069361,1.0,6,43,0,0,0,0.1428569999999999,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.538608,0,9,7,0.0,0.0,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.77891,0,9,7,0.0,0.912893,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,0.0,0.625909,0,9,7,0.0,0.934069,0.333333,1,31,0,0,1,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.661592,0,9,7,0.0,0.995255,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.679843,0,9,7,0.0,0.325423,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,0.0,0.66063,0,9,7,0.0,0.21316,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,0.0,0.7287899999999999,0,9,7,0.0,0.158278,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,0.0,0.0,0,9,7,0.0,0.001132,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.925713,0,9,7,0.0,0.001757,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,0.0,0.719773,0,9,7,0.0,0.019918,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.0,0,9,7,0.0,0.0,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.566496,0,9,7,0.0,0.8334719999999999,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.699129,0,9,7,0.0,0.976159,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,1.0,0.74949,0,9,7,0.0,0.999438,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,1.0,0.793606,1,9,7,0.0,0.09639,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,1,0.037037,0,3,0.5,0,0.0,0.9616,0,9,7,0.0,0.006643,0.333333,1,31,0,0,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,0.0,0.4847399999999999,0,9,7,0.0,0.810176,0.333333,1,31,0,1,0,1.0,4,0.0
1.0,0,0.037037,0,3,0.5,0,1.0,0.796038,0,9,7,0.0,0.894234,0.333333,1,31,0,0,0,1.0,4,0.0
0.0,1,1.0,1,0,0.5,0,0.0,0.612202,0,20,0,0.0,0.0,0.0,0,44,0,0,0,1.0,4,0.5
0.0,1,1.0,1,0,0.5,0,0.0,0.5129670000000001,0,20,0,0.0,0.0,0.0,0,44,0,0,0,1.0,4,0.5
0.0,1,1.0,1,0,0.5,0,0.0,0.0,0,20,0,0.0,0.0,0.0,0,44,0,0,0,1.0,4,0.5
0.0,1,1.0,1,0,0.5,0,0.0,0.6403949999999999,0,20,0,0.0,0.0,0.0,0,44,0,0,1,1.0,4,0.5
1.0,1,0.0,1,0,0.0,0,1.0,0.8320120000000001,1,20,0,0.0,0.8499700000000001,0.25,2,46,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.0,0,0.0,0.767674,0,20,0,0.0,0.864201,0.25,2,46,0,0,0,1.0,4,0.25
1.0,0,0.0,1,0,0.0,0,0.0,0.92292,0,20,0,0.0,0.317332,0.25,2,46,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.0,0,1.0,0.386995,1,20,0,0.0,0.88692,0.25,2,46,0,1,1,1.0,4,0.25
1.0,1,0.0,1,0,0.0,0,0.0,0.603903,0,20,0,0.0,0.677725,0.25,2,46,0,1,0,1.0,4,0.25
